1,2,3,4,5,6
-18.995,5.550,-10.365,-0.295,-2.550,2.940
58.150,-15.875,25.350,-3.185,3.805,-11.750
-24.845,12.560,-0.620,2.890,43.255,10.380
-47.015,-16.250,-2.570,-1.785,8.805,-2.055
32.585,11.435,-17.460,-0.390,-72.500,-2.870
7.245,7.980,-7.500,2.595,-20.375,1.475
0.645,-7.250,2.825,-3.795,15.580,0.370
14.360,-1.990,-4.195,-4.560,16.990,2.170
-38.630,-0.530,-7.300,4.435,-10.030,-3.050
17.485,8.905,33.665,11.230,-15.390,5.300
14.910,-10.695,11.450,-6.115,16.325,-4.515
5.800,4.395,-27.035,-7.885,20.820,-4.045
-33.165,-15.200,-11.735,-0.620,12.310,2.225
7.385,27.025,49.380,15.195,-9.920,7.010
8.965,-25.825,-51.770,-18.225,5.835,-10.005
-15.700,14.585,4.145,9.020,-6.730,4.940
37.845,6.285,16.135,-1.140,-3.260,-2.540
