1,2,3,4,5,6
-26.000,-20.000,-16.000,-23.000,-16.000,-20.000
13.000,49.000,20.000,30.000,32.000,25.000
-68.000,-29.000,-39.000,-30.000,-19.000,-19.000
72.000,23.000,32.000,26.000,20.000,18.000
-48.000,-56.000,-30.000,-43.000,-15.000,-29.000
103.000,124.000,64.000,63.000,38.000,40.000
-110.000,-72.000,-66.000,-36.000,-58.000,-25.000
78.000,192.000,15.000,59.000,11.000,32.000
-78.000,-153.000,-37.000,-74.000,-14.000,-49.000
156.000,40.000,53.000,4.000,30.000,12.000
-136.000,-179.000,-62.000,-72.000,-42.000,-43.000
13.000,162.000,26.000,72.000,16.000,35.000
-36.000,-11.000,-17.000,-20.000,-16.000,-21.000
45.000,112.000,22.000,50.000,20.000,35.000
-12.000,-34.000,-17.000,-31.000,-13.000,-18.000
40.000,15.000,26.000,17.000,22.000,19.000
-32.000,-68.000,-19.000,-43.000,-19.000,-24.000
92.000,49.000,28.000,21.000,17.000,12.000
-56.000,-3.000,-24.000,-7.000,-14.000,-11.000
7.000,44.000,17.000,21.000,20.000,17.000
-30.000,-74.000,-16.000,-405.000,-13.000,-401.000
666.000,3664.000,927.000,37.000,97.000,12.000
-180.000,-1077.000,-248.000,-120.000,-29.000,-48.000
76.000,507.000,115.000,134.000,18.000,100.000
-143.000,-861.000,-197.000,0.000,-25.000,-3.000
1.000,12.000,2.000,117.000,0.000,74.000
0.000,0.000,0.000,-22.000,-2.000,-15.000
29.000,160.000,38.000,6.000,6.000,0.000
0.000,0.000,0.000,-20.000,0.000,-14.000
26.000,151.000,35.000,0.000,5.000,0.000
0.000,0.000,0.000,-10.000,-1.000,-6.000
13.000,68.000,16.000,0.000,3.000,0.000
-1.000,0.000,0.000,-6.000,-1.000,-4.000
7.000,27.000,8.000,2.000,2.000,1.000
-2.000,0.000,-1.000,-5.000,-1.000,-3.000
5.000,17.000,6.000,2.000,2.000,2.000
-3.000,0.000,-2.000,-4.000,-2.000,-3.000
5.000,12.000,4.000,2.000,2.000,2.000
-3.000,-4079.000,-2.000,-4.000,-2.000,-6.000
49.000,8.000,8.000,47.000,45.000,2.000
-612.000,-2997.000,-800.000,-36.000,-134.000,-25.000
36.000,2880.000,75.000,434.000,33.000,349.000
-3.000,0.000,0.000,-173.000,-34.000,-104.000
179.000,2981.000,275.000,0.000,41.000,0.000
-23.000,-479.000,-32.000,-97.000,-8.000,-58.000
130.000,825.000,169.000,14.000,41.000,15.000
-42.000,-510.000,-54.000,-24.000,-21.000,-22.000
0.000,0.000,0.000,40.000,12.000,32.000
-34.000,-322.000,-37.000,-12.000,-15.000,-15.000
65.000,0.000,8.000,39.000,20.000,20.000
